Main Category,Category,Subcategory,Search Keyword,Product Name,Company Name,Price,MOQ,Location,Rating,Reviews,Image URL,Product URL,Product Description
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,Boss BS-801 4 inch Angle Grinder 1100 Watt,J R Enterprise,"₹ 1,250",/Piece,Ahmedabad - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2024/10/456684339/PK/XA/MB/19592605/boss-bs-801-4-inch-angle-grinder-850-watt-250x250.jpg,https://www.indiamart.com/proddetail/boss-bs-801-4-inch-angle-grinder-1100-watt-2855087385562.html,Boss BS-801 4 inch Angle Grinder 1100 Watt
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,4 inch Angle Grinder 801,Garg Trading Company,₹ 800,/Piece,New Delhi - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2023/11/362722399/UF/JI/WC/9444770/autopower-801-angle-grinder-250x250.jpg,https://www.indiamart.com/proddetail/angle-grinder-801-2852910028591.html,4 inch Angle Grinder 801
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"4 inch Electric Angle Grinder, 900 Watt",Hakimi Tools & Safety Corporation,"₹ 1,100",/Piece,Rajkot - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2024/3/405910956/BL/SM/ON/11737768/71f9miil3pl-250x250.jpg,https://www.indiamart.com/proddetail/electric-angle-grinder-27606882848.html,"4 inch Electric Angle Grinder, 900 Watt"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,Angle Grinder,Reasonable Tools Corporation,Ask Price,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2022/10/MU/TT/ZT/12819506/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/angle-grinder-27108550955.html,Reasonable Tools Corporation
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,KG Pro K-G-01 Angle Grinder,Osho Power Tools,"₹ 2,500",/Piece,Rajkot,,,https://5.imimg.com/data5/WA_9696/Default/2026/1/577169541/BY/JT/SS/115038344/image-250x250.jpeg,https://www.indiamart.com/proddetail/kg-pro-k-g-01-angle-grinder-2852667040973.html,KG Pro K-G-01 Angle Grinder
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"4 inch Electric Angle Grinder, 1200 Watt",Vandana Tools & Hardware,"₹ 3,500",/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/7/435575700/RN/HA/JH/11161521/whatsapp-image-2024-04-13-at-3-53-32-pm-250x250.jpeg,https://www.indiamart.com/proddetail/electric-angle-grinder-2853897677691.html,"4 inch Electric Angle Grinder, 1200 Watt"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,Bosch GWS 600 4 inch Angle Grinder 670 Watt,A.M.Brothers,"₹ 2,200",/Piece,Rajkot - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2021/8/GJ/VT/LZ/7374463/bosch-angle-grinder-gws-600-250x250.jpeg,https://www.indiamart.com/proddetail/bosch-angle-grinder-gws-600-23874149762.html,Bosch GWS 600 4 inch Angle Grinder 670 Watt
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"4 inch Electric Angle Grinder, 850 Watt",Bhavesh Tools Centre,"₹ 1,250",/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2025/4/505460111/XN/ZI/TD/31013284/electric-angle-grinder-250x250.jpeg,https://www.indiamart.com/proddetail/electric-angle-grinder-2856405697333.html,"4 inch Electric Angle Grinder, 850 Watt"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"13213210 mm Electric Grinder Machine 5846, 300 W",Dabster International Private Limited,₹ 353.16,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2026/1/575954767/IZ/TJ/ZQ/97517045/whatsapp-image-2026-01-15-at-11-52-31-250x250.jpeg,https://www.indiamart.com/proddetail/electric-grinder-machine-5846-2858539663930.html,"13213210 mm Electric Grinder Machine 5846, 300 W"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"4 inch B69AD13200368 Electric Angle Grinder, 600 Watt",Good Find Marine,"₹ 5,000",/Piece,Bhavnagar,,,https://5.imimg.com/data5/SELLER/Default/2024/11/466357688/AA/IR/EG/150981984/6066740635764899721-250x250.jpg,https://www.indiamart.com/proddetail/b69ad13200368-electric-angle-grinder-2855308901448.html,"4 inch B69AD13200368 Electric Angle Grinder, 600 Watt"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"TURTLE ANGLE GRINDER, 750 Watt",National Agency,"₹ 1,500",/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2022/3/FX/MC/PE/7281196/turtle-angle-grinder-st-303-250x250.jpg,https://www.indiamart.com/proddetail/turtle-angle-grinder-23956375733.html,"TURTLE ANGLE GRINDER, 750 Watt"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"5 inch KP TECH ANGLE GRINDER-900W, 900 Watt",Aman Switchgear,"₹ 2,200",/Piece,Bhavnagar,,,https://5.imimg.com/data5/SELLER/Default/2025/9/544988607/MX/YB/XW/153018456/img-20250913-164635-250x250.jpg,https://www.indiamart.com/proddetail/kp-tech-angle-grinder-900w-2857528173862.html,"5 inch KP TECH ANGLE GRINDER-900W, 900 Watt"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,Makita M9513B 4 inch Angle Grinder 850 Watt,Shailesh Tools,"₹ 2,000",/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2023/3/FY/TB/AN/152854889/makita-angle-grinder-250x250.jpeg,https://www.indiamart.com/proddetail/makita-m9513b-angle-grinder-2850464057262.html,Makita M9513B 4 inch Angle Grinder 850 Watt
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,"Wadfow 850W Angle Grinder, 850 Watt",National Techtools,"₹ 1,850",/Piece,Junagadh,,,https://5.imimg.com/data5/SELLER/Default/2025/8/535823285/OT/FR/UU/213837458/wadfow-850w-angle-grinder-250x250.jpg,https://www.indiamart.com/proddetail/wadfow-850w-angle-grinder-2857229469891.html,"Wadfow 850W Angle Grinder, 850 Watt"
Industrial,Hand & Power Tools,Angle Grinder,angle grinder,Star Flex 1000 Watt Electric Angle Grinder,Moiz Hardware & Tools,"₹ 1,850",/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2025/4/505412667/SI/RL/EW/4120339/1000-watt-electric-angle-grinder-250x250.png,https://www.indiamart.com/proddetail/star-flex-1000-watt-electric-angle-grinder-2856411305148.html,Star Flex 1000 Watt Electric Angle Grinder
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw (34 Cm Long / 1 Pc) 8665,Deodap,₹ 17.51,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/7/438872544/DC/GK/FI/64023267/2-250x250.webp,https://www.indiamart.com/proddetail/portable-hand-saw-34-cm-long-1-pc-8665-2854556335255.html,Stainless Steel Portable Hand Saw (34 Cm Long / 1 Pc) 8665
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw,6 Zero 7 Zero Mart,₹ 25,/Piece,Botad,,,https://5.imimg.com/data5/SELLER/Default/2023/12/365103011/RM/UL/EB/188295251/31xjpfmeckl-sl1000-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2852974855730.html,GST Email Mobile Member: 3 yrs
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Dolphin Mild Steel Hand Saws, For New",A.M.Brothers,₹ 95,/Piece,Rajkot - Deals in Amreli,,,https://4.imimg.com/data4/YU/WB/ANDROID-7374463/product-250x250.jpeg,https://www.indiamart.com/proddetail/hand-saws-16016524288.html,"Dolphin Mild Steel Hand Saws, For New"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Alloy Steel HSS Handsaw Taparia,Stanley,Yato,Eastman,Goodyear,Tata Agrico, 12 inch",Bhavani Sales Corporation,₹ 380,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2023/7/323885533/KC/KO/HO/120183562/handsaw-250x250.jpg,https://www.indiamart.com/proddetail/handsaw-taparia-stanley-yato-eastman-goodyear-tata-agrico-2851737795455.html,"Alloy Steel HSS Handsaw Taparia,Stanley,Yato,Eastman,Goodyear,Tata Agrico, 12 inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Folding Garden Hand Saw 15980,Dabster International Private Limited,₹ 108,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2026/4/596588582/VK/ZS/WU/97517045/whatsapp-image-2026-04-02-at-6-18-07-pm-250x250.jpeg,https://www.indiamart.com/proddetail/folding-garden-hand-saw-15980-2859043467262.html,Folding Garden Hand Saw 15980
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Ms And Wooden Thermo 75mm Adjustable Hand Saw, For Industrial",Thermo Forg Company,Ask Price,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2021/3/UC/QC/IN/2389807/1-1--250x250.jpg,https://www.indiamart.com/proddetail/thermo-75mm-adjustable-hand-saw-23216229473.html,"Ms And Wooden Thermo 75mm Adjustable Hand Saw, For Industrial"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Purning Saw Fixed Handle, Size/Dimension: 12 Inch",Garg Trading Company,₹ 120,/Piece,New Delhi - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2023/11/363791605/PN/CJ/DW/9444770/purning-saw-fixed-handle-size-dimension-12-inch-250x250.jpg,https://www.indiamart.com/proddetail/purning-saw-fixed-handle-size-dimension-12-inch-2852934432412.html,"Purning Saw Fixed Handle, Size/Dimension: 12 Inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,Gadhiya Impex,₹ 45,/Piece,Surat - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2024/5/415660561/VA/IQ/BS/157570640/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2854007383791.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,Sarvasva Worldwide E-Com LLP,₹ 45,/Piece,Surat - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2025/7/526110570/IU/LB/KH/246909874/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2856877876073.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Stainless Steel Multi-Purpose Hand Saw For Bonsai, Tree Cutting, Wood Cutting, Camping",Dymtrus,₹ 28,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/2/490503841/AG/DZ/AD/238844267/multi-purpose-hand-saw-for-bonsai-tree-cutting-wood-cutting-camping-250x250.jpg,https://www.indiamart.com/proddetail/multi-purpose-hand-saw-for-bonsai-tree-cutting-wood-cutting-camping-2855821443391.html,"Stainless Steel Multi-Purpose Hand Saw For Bonsai, Tree Cutting, Wood Cutting, Camping"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Outdoor Portable Hand Saw 662,Bosig Mart,₹ 50,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/6/425355016/TF/QE/CH/73573732/51-mfxuoipl-ac-sl1024-250x250.jpg,https://www.indiamart.com/proddetail/outdoor-portable-hand-saw-662-2854227975388.html,Stainless Steel Outdoor Portable Hand Saw 662
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw,Mahakal Texo Fab,₹ 20,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/12/566858403/VY/NL/OM/100844202/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2858153360862.html,GST Email Mobile Member: 6 yrs
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw For Wood Cutting,Mahesha,₹ 25,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2026/2/583574250/JV/JO/IB/104372031/portable-hand-saw-for-wood-cutting-sharp-blade-compact-saw-with-non-slip-handle-for-gardening-3845-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-for-wood-cutting-2858809844762.html,Portable Hand Saw For Wood Cutting
Industrial,Hand & Power Tools,Hand Saws,hand saws,Iron Wood Cutting Hand Saw,Prakash Sales,₹ 25,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/9/448656942/MF/CH/KU/215915119/41t9v6hlh9l-sl1080-250x250.jpg,https://www.indiamart.com/proddetail/wood-cutting-hand-saw-2854797918448.html,Iron Wood Cutting Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,S R Entrprise,₹ 45,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/6/430726303/NF/AD/JE/199212277/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2854353528791.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Stainless Steel Hand Saw For Wood Cutting Sharp Blade Hand Saw, 18 inch",Homeza Sales,₹ 45,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/1/381453546/CQ/JN/TF/131875496/hand-saw-for-wood-cutting-sharp-blade-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/hand-saw-for-wood-cutting-sharp-blade-hand-saw-2853328372373.html,"Stainless Steel Hand Saw For Wood Cutting Sharp Blade Hand Saw, 18 inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Stainless Steel PORTABLE HAND SAW, HANDLE SAW",Geometricglitz,₹ 30,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/3/492463043/CJ/GX/PZ/240365706/photo-2025-02-20-23-22-56-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-handle-saw-2855862341673.html,"Stainless Steel PORTABLE HAND SAW, HANDLE SAW"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw (34 Cm Long / 1 Pc) 8665,Deodap,₹ 17.51,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/7/438872544/DC/GK/FI/64023267/2-250x250.webp,https://www.indiamart.com/proddetail/portable-hand-saw-34-cm-long-1-pc-8665-2854556335255.html,Stainless Steel Portable Hand Saw (34 Cm Long / 1 Pc) 8665
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw,6 Zero 7 Zero Mart,₹ 25,/Piece,Botad,,,https://5.imimg.com/data5/SELLER/Default/2023/12/365103011/RM/UL/EB/188295251/31xjpfmeckl-sl1000-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2852974855730.html,GST Email Mobile Member: 3 yrs
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Dolphin Mild Steel Hand Saws, For New",A.M.Brothers,₹ 95,/Piece,Rajkot - Deals in Amreli,,,https://4.imimg.com/data4/YU/WB/ANDROID-7374463/product-250x250.jpeg,https://www.indiamart.com/proddetail/hand-saws-16016524288.html,"Dolphin Mild Steel Hand Saws, For New"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Alloy Steel HSS Handsaw Taparia,Stanley,Yato,Eastman,Goodyear,Tata Agrico, 12 inch",Bhavani Sales Corporation,₹ 380,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2023/7/323885533/KC/KO/HO/120183562/handsaw-250x250.jpg,https://www.indiamart.com/proddetail/handsaw-taparia-stanley-yato-eastman-goodyear-tata-agrico-2851737795455.html,"Alloy Steel HSS Handsaw Taparia,Stanley,Yato,Eastman,Goodyear,Tata Agrico, 12 inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Folding Garden Hand Saw 15980,Dabster International Private Limited,₹ 108,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2026/4/596588582/VK/ZS/WU/97517045/whatsapp-image-2026-04-02-at-6-18-07-pm-250x250.jpeg,https://www.indiamart.com/proddetail/folding-garden-hand-saw-15980-2859043467262.html,Folding Garden Hand Saw 15980
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Ms And Wooden Thermo 75mm Adjustable Hand Saw, For Industrial",Thermo Forg Company,Ask Price,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2021/3/UC/QC/IN/2389807/1-1--250x250.jpg,https://www.indiamart.com/proddetail/thermo-75mm-adjustable-hand-saw-23216229473.html,"Ms And Wooden Thermo 75mm Adjustable Hand Saw, For Industrial"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Purning Saw Fixed Handle, Size/Dimension: 12 Inch",Garg Trading Company,₹ 120,/Piece,New Delhi - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2023/11/363791605/PN/CJ/DW/9444770/purning-saw-fixed-handle-size-dimension-12-inch-250x250.jpg,https://www.indiamart.com/proddetail/purning-saw-fixed-handle-size-dimension-12-inch-2852934432412.html,"Purning Saw Fixed Handle, Size/Dimension: 12 Inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,Gadhiya Impex,₹ 45,/Piece,Surat - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2024/5/415660561/VA/IQ/BS/157570640/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2854007383791.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,Sarvasva Worldwide E-Com LLP,₹ 45,/Piece,Surat - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2025/7/526110570/IU/LB/KH/246909874/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2856877876073.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Stainless Steel Multi-Purpose Hand Saw For Bonsai, Tree Cutting, Wood Cutting, Camping",Dymtrus,₹ 28,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/2/490503841/AG/DZ/AD/238844267/multi-purpose-hand-saw-for-bonsai-tree-cutting-wood-cutting-camping-250x250.jpg,https://www.indiamart.com/proddetail/multi-purpose-hand-saw-for-bonsai-tree-cutting-wood-cutting-camping-2855821443391.html,"Stainless Steel Multi-Purpose Hand Saw For Bonsai, Tree Cutting, Wood Cutting, Camping"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Outdoor Portable Hand Saw 662,Bosig Mart,₹ 50,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/6/425355016/TF/QE/CH/73573732/51-mfxuoipl-ac-sl1024-250x250.jpg,https://www.indiamart.com/proddetail/outdoor-portable-hand-saw-662-2854227975388.html,Stainless Steel Outdoor Portable Hand Saw 662
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw,Mahakal Texo Fab,₹ 20,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/12/566858403/VY/NL/OM/100844202/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2858153360862.html,GST Email Mobile Member: 6 yrs
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw For Wood Cutting,Mahesha,₹ 25,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2026/2/583574250/JV/JO/IB/104372031/portable-hand-saw-for-wood-cutting-sharp-blade-compact-saw-with-non-slip-handle-for-gardening-3845-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-for-wood-cutting-2858809844762.html,Portable Hand Saw For Wood Cutting
Industrial,Hand & Power Tools,Hand Saws,hand saws,Iron Wood Cutting Hand Saw,Prakash Sales,₹ 25,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/9/448656942/MF/CH/KU/215915119/41t9v6hlh9l-sl1080-250x250.jpg,https://www.indiamart.com/proddetail/wood-cutting-hand-saw-2854797918448.html,Iron Wood Cutting Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,S R Entrprise,₹ 45,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/6/430726303/NF/AD/JE/199212277/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2854353528791.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Stainless Steel Hand Saw For Wood Cutting Sharp Blade Hand Saw, 18 inch",Homeza Sales,₹ 45,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/1/381453546/CQ/JN/TF/131875496/hand-saw-for-wood-cutting-sharp-blade-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/hand-saw-for-wood-cutting-sharp-blade-hand-saw-2853328372373.html,"Stainless Steel Hand Saw For Wood Cutting Sharp Blade Hand Saw, 18 inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Stainless Steel PORTABLE HAND SAW, HANDLE SAW",Geometricglitz,₹ 30,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/3/492463043/CJ/GX/PZ/240365706/photo-2025-02-20-23-22-56-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-handle-saw-2855862341673.html,"Stainless Steel PORTABLE HAND SAW, HANDLE SAW"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw (34 Cm Long / 1 Pc) 8665,Deodap,₹ 17.51,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2024/7/438872544/DC/GK/FI/64023267/2-250x250.webp,https://www.indiamart.com/proddetail/portable-hand-saw-34-cm-long-1-pc-8665-2854556335255.html,Stainless Steel Portable Hand Saw (34 Cm Long / 1 Pc) 8665
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw,6 Zero 7 Zero Mart,₹ 25,/Piece,Botad,,,https://5.imimg.com/data5/SELLER/Default/2023/12/365103011/RM/UL/EB/188295251/31xjpfmeckl-sl1000-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2852974855730.html,GST Email Mobile Member: 3 yrs
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Dolphin Mild Steel Hand Saws, For New",A.M.Brothers,₹ 95,/Piece,Rajkot - Deals in Amreli,,,https://4.imimg.com/data4/YU/WB/ANDROID-7374463/product-250x250.jpeg,https://www.indiamart.com/proddetail/hand-saws-16016524288.html,"Dolphin Mild Steel Hand Saws, For New"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Alloy Steel HSS Handsaw Taparia,Stanley,Yato,Eastman,Goodyear,Tata Agrico, 12 inch",Bhavani Sales Corporation,₹ 380,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2023/7/323885533/KC/KO/HO/120183562/handsaw-250x250.jpg,https://www.indiamart.com/proddetail/handsaw-taparia-stanley-yato-eastman-goodyear-tata-agrico-2851737795455.html,"Alloy Steel HSS Handsaw Taparia,Stanley,Yato,Eastman,Goodyear,Tata Agrico, 12 inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Folding Garden Hand Saw 15980,Dabster International Private Limited,₹ 108,/Piece,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2026/4/596588582/VK/ZS/WU/97517045/whatsapp-image-2026-04-02-at-6-18-07-pm-250x250.jpeg,https://www.indiamart.com/proddetail/folding-garden-hand-saw-15980-2859043467262.html,Folding Garden Hand Saw 15980
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Ms And Wooden Thermo 75mm Adjustable Hand Saw, For Industrial",Thermo Forg Company,Ask Price,,Rajkot,,,https://5.imimg.com/data5/SELLER/Default/2021/3/UC/QC/IN/2389807/1-1--250x250.jpg,https://www.indiamart.com/proddetail/thermo-75mm-adjustable-hand-saw-23216229473.html,"Ms And Wooden Thermo 75mm Adjustable Hand Saw, For Industrial"
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Purning Saw Fixed Handle, Size/Dimension: 12 Inch",Garg Trading Company,₹ 120,/Piece,New Delhi - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2023/11/363791605/PN/CJ/DW/9444770/purning-saw-fixed-handle-size-dimension-12-inch-250x250.jpg,https://www.indiamart.com/proddetail/purning-saw-fixed-handle-size-dimension-12-inch-2852934432412.html,"Purning Saw Fixed Handle, Size/Dimension: 12 Inch"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,Gadhiya Impex,₹ 45,/Piece,Surat - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2024/5/415660561/VA/IQ/BS/157570640/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2854007383791.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,Sarvasva Worldwide E-Com LLP,₹ 45,/Piece,Surat - Deals in Amreli,,,https://5.imimg.com/data5/SELLER/Default/2025/7/526110570/IU/LB/KH/246909874/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2856877876073.html,Stainless Steel Portable Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,"Stainless Steel Multi-Purpose Hand Saw For Bonsai, Tree Cutting, Wood Cutting, Camping",Dymtrus,₹ 28,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/2/490503841/AG/DZ/AD/238844267/multi-purpose-hand-saw-for-bonsai-tree-cutting-wood-cutting-camping-250x250.jpg,https://www.indiamart.com/proddetail/multi-purpose-hand-saw-for-bonsai-tree-cutting-wood-cutting-camping-2855821443391.html,"Stainless Steel Multi-Purpose Hand Saw For Bonsai, Tree Cutting, Wood Cutting, Camping"
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Outdoor Portable Hand Saw 662,Bosig Mart,₹ 50,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/6/425355016/TF/QE/CH/73573732/51-mfxuoipl-ac-sl1024-250x250.jpg,https://www.indiamart.com/proddetail/outdoor-portable-hand-saw-662-2854227975388.html,Stainless Steel Outdoor Portable Hand Saw 662
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw,Mahakal Texo Fab,₹ 20,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2025/12/566858403/VY/NL/OM/100844202/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2858153360862.html,GST Email Mobile Member: 6 yrs
Industrial,Hand & Power Tools,Hand Saws,hand saws,Portable Hand Saw For Wood Cutting,Mahesha,₹ 25,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2026/2/583574250/JV/JO/IB/104372031/portable-hand-saw-for-wood-cutting-sharp-blade-compact-saw-with-non-slip-handle-for-gardening-3845-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-for-wood-cutting-2858809844762.html,Portable Hand Saw For Wood Cutting
Industrial,Hand & Power Tools,Hand Saws,hand saws,Iron Wood Cutting Hand Saw,Prakash Sales,₹ 25,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/9/448656942/MF/CH/KU/215915119/41t9v6hlh9l-sl1080-250x250.jpg,https://www.indiamart.com/proddetail/wood-cutting-hand-saw-2854797918448.html,Iron Wood Cutting Hand Saw
Industrial,Hand & Power Tools,Hand Saws,hand saws,Stainless Steel Portable Hand Saw,S R Entrprise,₹ 45,/Piece,Surat,,,https://5.imimg.com/data5/SELLER/Default/2024/6/430726303/NF/AD/JE/199212277/portable-hand-saw-250x250.jpg,https://www.indiamart.com/proddetail/portable-hand-saw-2854353528791.html,Stainless Steel Portable Hand Saw
